inchikey	drugbank_id	pubchem_cid	bioavailability	bioavailability_evidence	bioavailability_source	clearance	clearance_evidence	clearance_source	half_life	half_life_evidence	half_life_source	volume_of_distribution	volume_of_distribution_evidence	volume_of_distribution_source	ld50	ld50_evidence	ld50_source	mutagenicity	mutagenicity_evidence	mutagenicity_source	fetch_date	source_version
OYNURZXTLNNKAP-QGZVFWFLSA-N	DB08588			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OYOUIHFZUAKCEF-LLVKDONJSA-N	DB06991			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OYPPVKRFBIWMSX-SXGWCWSVSA-N	DB04832	50104953		none	none		none	none	8.4 +/- 2.0 hours for the parent compound and 19.4 +/- 3.6 hours for norzimelidine.	structured/high	drugbank_xml:DB04832#half-life		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OYPRJOBELJOOCE-UHFFFAOYSA-N	DB01373			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OYRPNABWTHDOFK-UHFFFAOYSA-N	DB14717			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OYTBZXSFNNAVKU-UHFFFAOYSA-N	DB08242			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OYTFYWWLBPDTNS-AWEZNQCLSA-N	DB07737			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OYTKINVCDFNREN-UHFFFAOYSA-N	DB11640	144206108	Bioavailability is approximately 93-100% based on recoveries of unmetabolised amifampridine and a major 3-N-acetylated amifampridine metabolite in urine [F272].	structured/high	drugbank_xml:DB11640#absorption	Overall clearance of amifampridine is both metabolic and renal; it is primarily cleared from the plasma via metabolism by N-acetylation [F272].	structured/high	drugbank_xml:DB11640#clearance	The average elimination half-life of amifampridine was 3.6 to 4.2 hours and 4.1 to 4.8 hours for the 3-N-acetyl amifampridine metabolite.[L36425]	structured/high	drugbank_xml:DB11640#half-life	In healthy volunteers, the volume of distribution for plasma amifampridine indicated that RUZURGI is a drug with a moderate to a high volume of distribution.[L36425] After a 2 mg/kg infusion in rats, the volume of distribution at steady-state was 2.8 ± 0.7 L/kg.[A252822] Drug concentrations were highest in organs of ex	structured/high	drugbank_xml:DB11640#volume-of-distribution	The approximate oral LD50 was >25mg/kg in rats and 100 mg/kg in mice	text_mined/medium	drugbank_xml:DB11640#toxicity	positive	inferred/low	drugbank_xml:DB11640#toxicity	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OYVAGSVQBOHSSS-UAPAGMARSA-N	DB19091			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OYVAGSVQBOHSSS-WXFSZRTFSA-O	DB00290		Systemic absorption is approximately 45%.	structured/high	drugbank_xml:DB00290#absorption		none	none	115 minutes	structured/high	drugbank_xml:DB00290#half-life		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OYXZMSRRJOYLLO-KGZHIOMZSA-N	DB04706			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OYYDSUSKLWTMMQ-JKHIJQBDSA-N	DB00209	50112692	The mean absolute bioavailability of an orally administered immediate-release dose of trospium is approximately 9.6%.[L36823]	structured/high	drugbank_xml:DB00209#absorption	The total apparent clearance of trospium is 796 L/hour.[L51629] The renal clearance of trospium is 21 L/hour.[L51629]	structured/high	drugbank_xml:DB00209#clearance	The half-life of trospium in patients receiving the extended-release formulation is approximately 35 hours,[L36823] whereas the half-life of immediate-release trospium is approximately 6 hours.[L51629]	structured/high	drugbank_xml:DB00209#half-life	The volume of distribution of orally administered trospium is approximately 531 liters.[L51629]	structured/high	drugbank_xml:DB00209#volume-of-distribution		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OYZKFVIVPRQRQQ-UHFFFAOYSA-N	DB03477			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OZBUFFXESDBEHG-FXILSDISSA-N	DB17418			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OZCACMPSTYQSMM-SDQBBNPISA-N	DB15969			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OZDSQCVLNUIYLN-JNAAKWLTSA-N	DB19968			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OZFQHULMMDWMIV-UHFFFAOYSA-N	DB13175	508365	About 10% of rheinanthrone is absorbed from the gut [A19250].	structured/high	drugbank_xml:DB13175#absorption		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OZFSWVOEXHGDES-INIZCTEOSA-N	DB21272			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OZGNYLLQHRPOBR-DHZHZOJOSA-N	DB00735		Following single topical applications of 3H-labeled naftifine gel 1% to the skin of healthy subjects, up to 4.2% of the applied dose was absorbed.	structured/high	drugbank_xml:DB00735#absorption		none	none	Approximately 2 to 3 days following topical administration.	structured/high	drugbank_xml:DB00735#half-life		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OZGPVYJHWWPEFT-RGNHYFCHSA-N	DB20835			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OZHBUVQCJMARBN-UHFFFAOYSA-N	DB07646			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OZIOWHWTZWIMCZ-MPUPURDASA-N	DB17690			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OZKQTMYKYQGCME-UHFFFAOYSA-N	DB21131			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OZOGDCZJYVSUBR-UHFFFAOYSA-N	DB14828			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OZOHTVFCSKFMLL-UHFFFAOYSA-N	DB03204			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OZOMQRBLCMDCEG-VIZOYTHASA-N	DB01219	26756482	Bioavailability is 70%.	structured/high	drugbank_xml:DB01219#absorption		none	none	The mean biologic half-life after intravenous administration is variable, between 4 to 8 hours under most experimental conditions, while oral is 8.7 hours for a 100mg dose.	structured/high	drugbank_xml:DB01219#half-life		none	none	Oral LD50 in rats is 7400 mg/kg	text_mined/medium	drugbank_xml:DB01219#toxicity		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OZPFIJIOIVJZMN-SFHVURJKSA-N	DB12066			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OZRNSSUDZOLUSN-LBPRGKRZSA-N	DB02015			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OZSPQIXKOVJJGE-UHFFFAOYSA-N	DB20921			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OZUPICRWMLEFCS-LBPRGKRZSA-N	DB21697			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OZVBMTJYIDMWIL-AYFBDAFISA-N	DB01200	144204458	Approximately 28% of the oral dose is absorbed; however due to a substantial first pass effect, only 6% of the oral dose reaches the systemic circulation unchanged.	structured/high	drugbank_xml:DB01200#absorption		none	none	2-8 hours	structured/high	drugbank_xml:DB01200#half-life		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OZWKMVRBQXNZKK-UHFFFAOYSA-N	DB00465	174007295	Ketorolac is rapidly, and completely absorbed after oral administration with a bioavailability of 80% after oral administration.[L3674L3674L3674][A176143] Cmax is attained 20-60 minutes after administration, and after intramuscular administration, the area under the plasma concentration-time curve (AUC) is proportional	structured/high	drugbank_xml:DB00465#absorption	The plasma clearance of ketorolac is 0.021 to 0.037 L/h/kg.[A176143] Further, studies have illustrated that clearance of oral, IM and IV doses of ketorolac are comparable which suggests linear kinetics.[L3674] It should also be noted that clearance in children is about double the clearance found in adults.	structured/high	drugbank_xml:DB00465#clearance	Ketorolac tromethamine is administered as a racemic mixture, therefore the half-life of each enantiomer must be considered.	structured/high	drugbank_xml:DB00465#half-life	The apparent volume of distribution of ketorolac in healthy human subjects is 0.25 L/kg or less.[A176143]	structured/high	drugbank_xml:DB00465#volume-of-distribution		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OZYQIQVPUZANTM-UHFFFAOYSA-N	DB03176			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OZYUPQUCAUTOBP-QXAKKESOSA-N	DB00504	144205558	Rapidly absorbed.	structured/high	drugbank_xml:DB00504#absorption		none	none	1 hour	structured/high	drugbank_xml:DB00504#half-life		none	none	Oral, rat LD50: 109&plusmn	text_mined/medium	drugbank_xml:DB00504#toxicity		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
OZZFJGCAYWBVBI-INIZCTEOSA-N	DB07763			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PAEBIVWUMLRPSK-IDTAVKCVSA-N	DB06441			none	none	The mean clearance is about 43.2 L/h.	structured/high	drugbank_xml:DB06441#clearance	The average elimination half-life of cangrelor is about 3-6 minutes.	structured/high	drugbank_xml:DB06441#half-life	In a study in healthy volunteers administration at a dose of 30 mcg/kg bolus plus 4 mcg/kg/min showed a volume of distribution of 3.9 L.	structured/high	drugbank_xml:DB06441#volume-of-distribution		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PAFKTGFSEFKSQG-PAASFTFBSA-N	DB12415			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PAFZNILMFXTMIY-UHFFFAOYSA-O	DB02995			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PAHKYLUYTGBFNW-CMDGGOBGSA-N	DB08100			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PAHZPHDAJQIETD-UHFFFAOYSA-N	DB16083			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PAIQRYUOBBCBSE-UHFFFAOYSA-N	DB08513			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PAJBBDCZSMDSFL-UHFFFAOYSA-N	DB13396			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PAJMKGZZBBTTOY-ZFORQUDYSA-N	DB00374		After subcutaneous infusion, treprostinil is completely absorbed, with a bioavailability of about 100%, and it reaches steady-state concentrations in approximately 10 hours.[L41860] The pharmacokinetics of treprostinil follow a two-compartment model and are linear between 2.5 and 125 ng/kg/min.[L41860] Subcutaneous and	structured/high	drugbank_xml:DB00374#absorption	The clearance of treprostinil is 30 L/hr in a 70 kg person.[L41860] In patients with mild to moderate hepatic insufficiency, clearance is reduced up to 80%.[L41855]	structured/high	drugbank_xml:DB00374#clearance	The terminal elimination half-life of treprostinil is approximately 4 hours, following a two-compartment model.[L41855,L41860]	structured/high	drugbank_xml:DB00374#half-life	The volume of distribution of treprostinil is 14 L/70 kg.[L41855,L41860]	structured/high	drugbank_xml:DB00374#volume-of-distribution		none	none	positive	inferred/low	drugbank_xml:DB00374#toxicity	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PAJPWUMXBYXFCZ-UHFFFAOYSA-N	DB02085	11110708		none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PANKHBYNKQNAHN-MQQNZMFNSA-N	DB05974			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PAOGOXGDGABPSC-SGNDLWITSA-N	DB05714			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PAPYICJQRHSQGK-UHFFFAOYSA-N	DB03019			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PARUDDGQWSBIIO-MRVPVSSYSA-N	DB08336			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PARUDDGQWSBIIO-QMMMGPOBSA-N	DB08337			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PASRTKOWXJDFFV-UHFFFAOYSA-N	DB04054			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PAVKBQLPQCDVNI-UHFFFAOYSA-N	DB21201			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PAVORIOUUILGMQ-UHFFFAOYSA-N	DB19766			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PAWIYAYFNXQGAP-UHFFFAOYSA-N	DB12985			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PAWOPJKHTZCKMT-QFIPXVFZSA-N	DB06908			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PAWSVPVNIXFKOS-IHWYPQMZSA-N	DB03720			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PAXWQORCRCBOCU-RPDRGXCHSA-N	DB13848			none	none	The agent is cleared from blood and tissue within 24 hours following administration.[L12849]	structured/high	drugbank_xml:DB13848#clearance	The plasma half-life following intravenous administration is approximately 1-3 hours.[L12849]	structured/high	drugbank_xml:DB13848#half-life		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PAYBYKKERMGTSS-MNCSTQPFSA-N	DB20317			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PAYRUJLWNCNPSJ-UHFFFAOYSA-N	DB06728	144207543		none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PAZGBAOHGQRCBP-DDDNOICHSA-N	DB11331			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PAZJSJFMUHDSTF-UHFFFAOYSA-N	DB00866	104171111		none	none		none	none	2-3 hours	structured/high	drugbank_xml:DB00866#half-life		none	none	LD50=597	text_mined/medium	drugbank_xml:DB00866#toxicity		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PAZQYDJGLKSCSI-UHFFFAOYSA-N	DB01354			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PBAHXXBYQACZMA-KSYZLYKTSA-N	DB03464			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PBAPPPCECJKMCM-IBGZPJMESA-N	DB08893		The absolute bioavailability of orally administered mirabegron ranges from 29% at a dose of 25 mg to 35% at a dose of 50 mg.[L32853] The Tmax for the extended-release tablet and suspension formulations are approximately 3.5 hours, while the Tmax for the granule formulation is 4-5 hours.[L32853] Both Cmax and AUC increa	structured/high	drugbank_xml:DB08893#absorption	Total plasma clearance following intravenous administration is approximately 57 L/h, with renal clearance accounting for roughly 25% at approximately 13 L/h.[L32853]	structured/high	drugbank_xml:DB08893#clearance	The mean terminal elimination half-life of mirabegron in adults being treated for overactive bladder is approximately 50 hours.[L32853] In pediatric patients receiving the granule formulation for the treatment of neurogenic detrusor overactivity, the mean terminal elimination half-life is approximately 26-31 hours.[L32	structured/high	drugbank_xml:DB08893#half-life	Following intravenous administration, mirabegron has an apparent steady-state volume of distribution (Vd) of 1670 L indicating extensive distribution.[L32853]	structured/high	drugbank_xml:DB08893#volume-of-distribution		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PBBGSZCBWVPOOL-HDICACEKSA-N	DB07931	11112224		none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PBBRWFOVCUAONR-UHFFFAOYSA-O	DB03023			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PBCZLFBEBARBBI-UHFFFAOYSA-N	DB09355	11112278		none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PBCZSGKMGDDXIJ-HQCWYSJUSA-N	DB01933	499504		none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PBHFNBQPZCRWQP-AZUAARDMSA-N	DB15317			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PBHFNBQPZCRWQP-QUCCMNQESA-N	DB04892	26756608	Rapidly absorbed and cleared from the body.	structured/high	drugbank_xml:DB04892#absorption		none	none	8 to 10 hours	structured/high	drugbank_xml:DB04892#half-life		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PBJUNZJWGZTSKL-MRXNPFEDSA-N	DB00906	26758048	Tiagabine is nearly completely absorbed (>95%).	structured/high	drugbank_xml:DB00906#absorption	* 109 mL/min [Healthy subjects]	structured/high	drugbank_xml:DB00906#clearance	7-9 hours	structured/high	drugbank_xml:DB00906#half-life		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PBKVEOSEPXMKDN-LZHUFOCISA-N	DB01049		After absorption, the maximal plasma concentration is attained after 3-4 hours and the oral bioavailability is very low.[T53] Simultaneous food ingestion has no effect on the extent of absorption but it does lower the absorption rate.[A32937] To know more about the individual components of the ergoloid mixture, please	structured/high	drugbank_xml:DB01049#absorption	To know more about the individual components of the ergoloid mixture, please visit [DB11274] and [DB13345].	structured/high	drugbank_xml:DB01049#clearance	The reported plasma half-life of ergoloid mesylate is 3.5 hours while the terminal half-life is of 13 hours.[T53] To know more about the individual components of the ergoloid mixture, please visit [DB11274].	structured/high	drugbank_xml:DB01049#half-life	The volume of distribution is about 2 L/kg.[T90] To know more about the individual components of the ergoloid mixture, please visit [DB11274] and [DB13345].	structured/high	drugbank_xml:DB01049#volume-of-distribution		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PBKZPPIHUVSDNM-WNHSNXHDSA-N	DB09015			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PBMSWVPMRUJMPE-UHFFFAOYSA-N	DB13248	104171288		none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
PBUNVLRHZGSROC-VTIMJTGVSA-N	DB11274	144206629	Alpha-dihydroergocryptine is rapidly absorbed but it presents a very low bioavailability as it is part of a first-pass hepatic metabolism and thus less of 5% of the administered dose reaches blood circulation.	structured/high	drugbank_xml:DB11274#absorption	In preclinical studies, the clearance rate after intravenous or oral administration was registered to be 1.129 L/h and 25.98 L/h respectively.[A33003] To know more about the ergoloid mesylate mixture please visit [DB01049].	structured/high	drugbank_xml:DB11274#clearance	Alpha-dihydroergocryptine has been studied in Parkinson disease models and it has shown a half-life of 12-16 hours.[A32986] To know more about the ergoloid mesylate mixture please visit [DB01049].	structured/high	drugbank_xml:DB11274#half-life	In preclinical studies, the volume of distribution after intravenous or oral administration was registered to be 11.054 L and 218.630 L respectively.[A33003] To know more about the ergoloid mesylate mixture please visit [DB01049].	structured/high	drugbank_xml:DB11274#volume-of-distribution		none	none	positive	inferred/low	drugbank_xml:DB11274#toxicity	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
